,timestamp,username,appDisplayName,category,clientAppUsed,deviceDetailbrowser,deviceDetaildisplayName,deviceDetailoperatingSystem,location,statusfailureReason,logcount,locincrement,appincrement,logcount_pred,logcount_loss,logcount_z_loss,locincrement_pred,locincrement_loss,locincrement_z_loss,appincrement_pred,appincrement_loss,appincrement_z_loss,appDisplayName_pred,appDisplayName_loss,appDisplayName_z_loss,clientAppUsed_pred,clientAppUsed_loss,clientAppUsed_z_loss,deviceDetailbrowser_pred,deviceDetailbrowser_loss,deviceDetailbrowser_z_loss,deviceDetaildisplayName_pred,deviceDetaildisplayName_loss,deviceDetaildisplayName_z_loss,deviceDetailoperatingSystem_pred,deviceDetailoperatingSystem_loss,deviceDetailoperatingSystem_z_loss,statusfailureReason_pred,statusfailureReason_loss,statusfailureReason_z_loss,max_abs_z,mean_abs_z,model_version
58,2022-08-31 10:15:54.643106+00:00,attacktarget@domain.com,Air,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Chrome 100.0.4896,ATTACKTARGET-LT,Windows 10,"Anomalous City, ZZ",NaN,40,3.0,38.0,8.719445992417597,55.096508,45.815994,2.19694451769015,5.083429,2.0284827,2.1067599170914604,3192.9458,1919.3257,Adobe Identity Management,1.990993,3.3962433,Mobile Apps and Desktop clients,0.3858899,29.874779,Edge 99.14477,1.1663755,7.243557,ATTACKTARGET-LT,0.48141995,17.615406,Windows 10,0.5777529,28.94521,_other,-0.0,0.0,1919.3257,228.24948,DFP-azure-attacktarget@domain.com:2
59,2022-08-31 10:22:21.598548+00:00,attacktarget@domain.com,Articulate 360,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Chrome 100.0.4896,ATTACKTARGET-LT,Windows 10,"Anomalous City, ZZ",NaN,41,3.0,39.0,8.7375290030211,58.609825,48.789375,2.2015058607001032,5.025846,1.9999592,2.095973877978923,3375.3105,2028.9812,Adobe Identity Management,2.5727887,9.097056,Mobile Apps and Desktop clients,0.38324827,30.201565,Edge 99.14477,1.1912826,8.120685,ATTACKTARGET-LT,0.46766508,19.220346,Windows 10,0.56810033,29.5937,_other,-0.0,0.0,2028.9812,241.77821,DFP-azure-attacktarget@domain.com:2
60,2022-08-31 10:26:43.758358+00:00,attacktarget@domain.com,Dream Broker Studio,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Chrome 100.0.4896,ATTACKTARGET-LT,Windows 10,"Anomalous City, ZZ",NaN,42,3.0,40.0,8.832744942005816,61.94328,51.61054,2.2154794863416263,4.8514805,1.913588,2.1214495450744093,3555.9282,2137.5864,Adobe Identity Management,2.0084977,3.5677657,Mobile Apps and Desktop clients,0.3710761,31.707342,Edge 99.14477,1.1712462,7.415082,ATTACKTARGET-LT,0.47421974,18.455538,Windows 10,0.55691683,30.345047,_other,-0.0,0.0,2137.5864,253.62239,DFP-azure-attacktarget@domain.com:2
61,2022-08-31 11:02:49.675926+00:00,attacktarget@domain.com,Qubie,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Chrome 100.0.4896,ATTACKTARGET-LT,Windows 10,"Anomalous City, ZZ",NaN,43,3.0,41.0,8.88971831898455,65.515755,54.633987,2.2247228853835925,4.7378316,1.8572927,2.128817151645077,3744.7407,2251.119,Adobe Identity Management,2.017404,3.655036,Mobile Apps and Desktop clients,0.3638022,32.607174,Edge 99.14477,1.1738163,7.5055923,ATTACKTARGET-LT,0.47064048,18.87317,Windows 10,0.5466769,31.033003,_other,-0.0,0.0,2251.119,266.80936,DFP-azure-attacktarget@domain.com:2
62,2022-08-31 11:11:04.709046+00:00,attacktarget@domain.com,Zoho One,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Chrome 100.0.4896,ATTACKTARGET-LT,Windows 10,"Anomalous City, ZZ",NaN,44,3.0,42.0,8.946379222665358,69.18963,57.743248,2.2339953693429386,4.625179,1.8014905,2.136122892643649,3938.4497,2367.5957,Adobe Identity Management,2.0264478,3.7436519,Mobile Apps and Desktop clients,0.35663134,33.494255,Edge 99.14477,1.1763854,7.5960646,ATTACKTARGET-LT,0.46705624,19.291386,Windows 10,0.5365277,31.714859,_other,-0.0,0.0,2367.5957,280.3312,DFP-azure-attacktarget@domain.com:2
63,2022-08-31 11:41:21.035196+00:00,attacktarget@domain.com,SAP SuccessFactors,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Chrome 100.0.4896,ATTACKTARGET-LT,Windows 10,"Anomalous City, ZZ",NaN,45,3.0,43.0,9.002776131622602,72.96477,60.938217,2.243285431631913,4.5136704,1.7462554,2.1433727501756272,4137.0557,2487.0173,Adobe Identity Management,2.0357013,3.834324,Mobile Apps and Desktop clients,0.34956917,34.367893,Edge 99.14477,1.1789668,7.6869698,ATTACKTARGET-LT,0.46346337,19.710608,Windows 10,0.5264832,32.389683,_other,-0.0,0.0,2487.0173,294.18793,DFP-azure-attacktarget@domain.com:2
64,2022-08-31 11:45:32.050381+00:00,attacktarget@domain.com,ServiceNow,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Chrome 100.0.4896,ATTACKTARGET-LT,Windows 10,"Anomalous City, ZZ",NaN,46,3.0,44.0,9.059314457353743,76.83959,64.217545,2.252587594944907,4.403381,1.691624,2.1506525182351184,4340.539,2609.3716,Adobe Identity Management,2.0451343,3.9267547,Mobile Apps and Desktop clients,0.34262225,35.227272,Edge 99.14477,1.1816349,7.780931,ATTACKTARGET-LT,0.459899,20.126501,Windows 10,0.5165771,33.055206,_other,-0.0,0.0,2609.3716,308.3775,DFP-azure-attacktarget@domain.com:2
65,2022-08-31 12:02:02.230472+00:00,attacktarget@domain.com,Airstack,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Chrome 100.0.4896,ATTACKTARGET-LT,Windows 10,"Anomalous City, ZZ",NaN,47,3.0,44.0,9.09206688360997,80.91617,67.667625,2.2462815602596327,4.4779987,1.7285856,2.10680614589411,4349.6387,2614.843,Adobe Identity Management,2.6102514,9.46414,Mobile Apps and Desktop clients,0.34612697,34.793716,Edge 99.14477,1.2198546,9.126874,ATTACKTARGET-LT,0.45209372,21.037233,Windows 10,0.51340663,33.26821,_other,-0.0,0.0,2614.843,310.2144,DFP-azure-attacktarget@domain.com:2
66,2022-08-31 12:31:02.532257+00:00,attacktarget@domain.com,Sunrise Software Relations CRM,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Chrome 100.0.4896,ATTACKTARGET-LT,Windows 10,"Anomalous City, ZZ",NaN,48,3.0,45.0,9.130173052528516,85.0747,71.187065,2.2617796177094576,4.2957373,1.6383033,2.1568338127063447,4549.1406,2734.8032,Adobe Identity Management,2.0541658,4.0152516,Mobile Apps and Desktop clients,0.33567286,36.08696,Edge 99.14477,1.1803261,7.7348404,ATTACKTARGET-LT,0.45609283,20.570612,Windows 10,0.506395,33.739277,_other,-0.0,0.0,2734.8032,323.30838,DFP-azure-attacktarget@domain.com:2
67,2022-08-31 12:45:59.828475+00:00,attacktarget@domain.com,TonicDM,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Chrome 100.0.4896,ATTACKTARGET-LT,Windows 10,"Anomalous City, ZZ",NaN,49,3.0,46.0,9.186670184030671,89.25492,74.72485,2.2710918015195336,4.188045,1.5849584,2.164170713659528,4762.3867,2863.0278,Adobe Identity Management,2.063933,4.1109557,Mobile Apps and Desktop clients,0.32898328,36.914505,Edge 99.14477,1.183087,7.8320675,ATTACKTARGET-LT,0.45261848,20.976004,Windows 10,0.49678594,34.384846,_other,-0.0,0.0,2863.0278,338.17288,DFP-azure-attacktarget@domain.com:2
68,2022-08-31 12:46:38.753883+00:00,attacktarget@domain.com,Adobe Identity Management,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Edge 99.14477,ATTACKTARGET-LT,Windows 10,"New John, XR",NaN,50,3.0,46.0,9.274905710676743,93.38977,78.22425,2.266810119543627,4.237392,1.6094022,2.1531300943102867,4764.7856,2864.4702,Adobe Identity Management,0.8739166,7.549598,Mobile Apps and Desktop clients,0.3275816,37.087902,Edge 99.14477,0.9036908,2.0071342,ATTACKTARGET-LT,0.45325935,20.901226,Windows 10,0.4903859,34.814823,_other,-0.0,0.0,2864.4702,338.51828,DFP-azure-attacktarget@domain.com:2
69,2022-08-31 13:04:29.135073+00:00,attacktarget@domain.com,Mitel Connect,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Chrome 100.0.4896,ATTACKTARGET-LT,Windows 10,"Anomalous City, ZZ",NaN,51,3.0,47.0,9.25747904470947,98.11433,82.222725,2.2802821258947485,4.083102,1.5329756,2.1702732563621128,4980.7925,2994.3547,Adobe Identity Management,2.0734406,4.204118,Mobile Apps and Desktop clients,0.3222363,37.749153,Edge 99.14477,1.1818106,7.787119,ATTACKTARGET-LT,0.44884062,21.416811,Windows 10,0.4868266,35.053947,_other,-0.0,0.0,2994.3547,353.8135,DFP-azure-attacktarget@domain.com:2
70,2022-08-31 13:06:40.845776+00:00,attacktarget@domain.com,Kintone,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Chrome 100.0.4896,ATTACKTARGET-LT,Windows 10,"Anomalous City, ZZ",NaN,52,3.0,48.0,9.31387896787859,102.60029,86.01927,2.2895897240536174,3.9781773,1.4810014,2.1776007676813425,5203.815,3128.4578,Adobe Identity Management,2.0836072,4.303737,Mobile Apps and Desktop clients,0.31577846,38.54803,Edge 99.14477,1.1845697,7.884283,ATTACKTARGET-LT,0.44541636,21.816359,Windows 10,0.4775081,35.68,_other,-0.0,0.0,3128.4578,369.3545,DFP-azure-attacktarget@domain.com:2
71,2022-08-31 15:03:06.756156+00:00,attacktarget@domain.com,WorkPatterns,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Chrome 100.0.4896,ATTACKTARGET-LT,Windows 10,"Anomalous City, ZZ",NaN,53,3.0,49.0,9.37084631643357,107.18369,89.89829,2.2989236047874617,3.874328,1.4295601,2.1849841246057387,5431.71,3265.4905,Adobe Identity Management,2.0939214,4.404803,Mobile Apps and Desktop clients,0.3094073,39.336185,Edge 99.14477,1.1874573,7.985973,ATTACKTARGET-LT,0.44197577,22.217812,Windows 10,0.46835655,36.29483,_other,-0.0,0.0,3265.4905,385.22867,DFP-azure-attacktarget@domain.com:2
72,2022-08-31 15:05:52.419785+00:00,attacktarget@domain.com,ArcGIS Enterprise,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Chrome 100.0.4896,ATTACKTARGET-LT,Windows 10,"Anomalous City, ZZ",NaN,54,3.0,49.0,9.423976322084716,111.88652,93.87837,2.2992732606920203,3.870464,1.4276462,2.162644368082121,5436.8955,3268.6086,Adobe Identity Management,1.7803319,1.332048,Mobile Apps and Desktop clients,0.3092897,39.350735,Edge 99.14477,1.2037367,8.559265,ATTACKTARGET-LT,0.44530702,21.829117,Windows 10,0.46707994,36.380596,_other,-0.0,0.0,3268.6086,385.70737,DFP-azure-attacktarget@domain.com:2
73,2022-08-31 15:06:29.613104+00:00,attacktarget@domain.com,Articulate 360,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Edge 99.14477,ATTACKTARGET-LT,Windows 10,"New John, XR",NaN,55,3.0,49.0,9.408027875858824,117.04474,98.243866,2.2867610990741656,4.0099206,1.4967253,2.161758032070634,5437.101,3268.7322,Adobe Identity Management,2.8017416,11.340486,Mobile Apps and Desktop clients,0.31316108,38.87182,Edge 99.14477,0.8734981,3.0704,ATTACKTARGET-LT,0.42815572,23.830355,Windows 10,0.46133327,36.766678,_other,-0.0,0.0,3268.7322,386.92807,DFP-azure-attacktarget@domain.com:2
74,2022-08-31 15:11:36.387859+00:00,attacktarget@domain.com,Qlik Sense Enterprise Client-Managed,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Chrome 100.0.4896,ATTACKTARGET-LT,Windows 10,"Anomalous City, ZZ",NaN,56,3.0,50.0,9.455199538181976,121.988106,102.42752,2.3079894372243444,3.7747755,1.3802474,2.1896073834849656,5665.143,3405.8535,Adobe Identity Management,2.102995,4.4937105,Mobile Apps and Desktop clients,0.3027961,40.154034,Edge 99.14477,1.1824176,7.8084955,ATTACKTARGET-LT,0.4377578,22.70997,Windows 10,0.45839113,36.96434,_other,-0.0,0.0,3405.8535,402.42133,DFP-azure-attacktarget@domain.com:2
75,2022-08-31 15:24:45.394418+00:00,attacktarget@domain.com,InviteDesk,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Chrome 100.0.4896,ATTACKTARGET-LT,Windows 10,"Anomalous City, ZZ",NaN,57,3.0,51.0,9.511308338720637,126.985916,106.65726,2.3172979270376146,3.6739066,1.3302823,2.1969443980224304,5902.829,3548.7737,Adobe Identity Management,2.1138463,4.6000395,Mobile Apps and Desktop clients,0.2966817,40.910427,Edge 99.14477,1.1851125,7.903397,ATTACKTARGET-LT,0.43443444,23.097744,Windows 10,0.4495119,37.56088,_other,-0.0,0.0,3548.7737,418.98154,DFP-azure-attacktarget@domain.com:2
76,2022-08-31 15:42:25.198263+00:00,attacktarget@domain.com,Atlassian Cloud,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Chrome 100.0.4896,ATTACKTARGET-LT,Windows 10,"Anomalous City, ZZ",NaN,58,3.0,52.0,9.56740282175288,132.08414,110.97197,2.3266104505255583,3.574361,1.280973,2.204300002520666,6145.3975,3694.6296,Adobe Identity Management,2.1248875,4.708228,Mobile Apps and Desktop clients,0.29067525,41.653465,Edge 99.14477,1.1878213,7.99879,ATTACKTARGET-LT,0.4311256,23.483824,Windows 10,0.4407669,38.14839,_other,-0.0,0.0,3694.6296,435.87503,DFP-azure-attacktarget@domain.com:2
77,2022-08-31 15:42:39.416316+00:00,attacktarget@domain.com,Viima,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Chrome 100.0.4896,ATTACKTARGET-LT,Windows 10,"Anomalous City, ZZ",NaN,59,3.0,53.0,9.625067709173077,137.27394,115.36419,2.33593868411486,3.4760182,1.2322593,2.211809551582024,6392.8086,3843.3975,Adobe Identity Management,2.1361203,4.818295,Mobile Apps and Desktop clients,0.28475386,42.38598,Edge 99.14477,1.1906917,8.0998745,ATTACKTARGET-LT,0.4277923,23.872757,Windows 10,0.43217608,38.725555,_other,-0.0,0.0,3843.3975,453.0996,DFP-azure-attacktarget@domain.com:2
78,2022-08-31 15:45:18.539951+00:00,attacktarget@domain.com,Workday,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Chrome 100.0.4896,ATTACKTARGET-LT,Windows 10,"Anomalous City, ZZ",NaN,60,3.0,54.0,9.683378391487937,142.56015,119.838005,2.345268616093498,3.3790295,1.1842164,2.219376725735629,6645.0894,3995.0933,Adobe Identity Management,2.1475458,4.930249,Mobile Apps and Desktop clients,0.2789322,43.106155,Edge 99.14477,1.1936545,8.204214,ATTACKTARGET-LT,0.42446098,24.261463,Windows 10,0.42373317,39.292778,_other,-0.0,0.0,3995.0933,470.65674,DFP-azure-attacktarget@domain.com:2
79,2022-08-31 16:02:29.862817+00:00,attacktarget@domain.com,Dropbox Business,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Chrome 100.0.4896,ATTACKTARGET-LT,Windows 10,"Anomalous City, ZZ",NaN,61,3.0,55.0,9.741941262863175,147.94472,124.39506,2.3545779975611696,3.2836223,1.1369569,2.226968547678361,6902.2437,4149.7197,Adobe Identity Management,2.1590724,5.0431943,Mobile Apps and Desktop clients,0.27320048,43.81521,Edge 99.14477,1.1966511,8.30974,ATTACKTARGET-LT,0.4211195,24.65135,Windows 10,0.41540354,39.85239,_other,-0.0,0.0,4149.7197,488.5471,DFP-azure-attacktarget@domain.com:2
80,2022-08-31 16:05:32.397151+00:00,attacktarget@domain.com,GlassFrog,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Chrome 100.0.4896,ATTACKTARGET-LT,Windows 10,"Anomalous City, ZZ",NaN,62,3.0,56.0,9.800740498686443,153.4277,129.0354,2.3638552794703904,3.1899033,1.0905337,2.234496913869054,7164.299,4307.293,Adobe Identity Management,2.1707284,5.1574078,Mobile Apps and Desktop clients,0.26754922,44.51431,Edge 99.14477,1.1996045,8.413748,ATTACKTARGET-LT,0.41780204,25.038437,Windows 10,0.40720737,40.403038,_other,-0.0,0.0,4307.293,506.77176,DFP-azure-attacktarget@domain.com:2
81,2022-08-31 16:07:53.723661+00:00,attacktarget@domain.com,UKG Pro,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Chrome 100.0.4896,ATTACKTARGET-LT,Windows 10,"Anomalous City, ZZ",NaN,63,3.0,57.0,9.859723099065565,159.0094,133.7593,2.373130438392941,3.0975623,1.044793,2.242001692390581,7431.2417,4467.805,Adobe Identity Management,2.1825643,5.2733827,Mobile Apps and Desktop clients,0.26201132,45.199383,Edge 99.14477,1.2026306,8.520315,ATTACKTARGET-LT,0.41453746,25.419353,Windows 10,0.39913666,40.945255,_other,-0.0,0.0,4467.805,525.3297,DFP-azure-attacktarget@domain.com:2
82,2022-08-31 16:12:34.052052+00:00,attacktarget@domain.com,Microsoft Cloud App Security,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Chrome 100.0.4896,ATTACKTARGET-LT,Windows 10,"Anomalous City, ZZ",NaN,64,3.0,58.0,9.918796628169645,164.69023,138.56708,2.382403474328821,3.006598,0.9997343,2.2494927650754506,7703.0703,4631.2554,Adobe Identity Management,2.1945736,5.3910584,Mobile Apps and Desktop clients,0.2565765,45.871704,Edge 99.14477,1.2056868,8.627941,ATTACKTARGET-LT,0.4112995,25.797163,Windows 10,0.39120358,41.47823,_other,-0.0,0.0,4631.2554,544.22095,DFP-azure-attacktarget@domain.com:2
83,2022-08-31 16:44:59.758695+00:00,attacktarget@domain.com,Adoddle cSaas Platform,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Chrome 100.0.4896,ATTACKTARGET-LT,Windows 10,"Anomalous City, ZZ",NaN,65,3.0,58.0,9.929448601758882,170.77095,143.7133,2.3822336353952163,3.008252,1.0005535,2.2477309214206644,7703.5576,4631.5483,Adobe Identity Management,2.1941845,5.387246,Mobile Apps and Desktop clients,0.25655565,45.874287,Edge 99.14477,1.2016451,8.48561,ATTACKTARGET-LT,0.41109657,25.82084,Windows 10,0.39077356,41.507122,_other,-0.0,0.0,4631.5483,544.81525,DFP-azure-attacktarget@domain.com:2
84,2022-08-31 16:47:43.609735+00:00,attacktarget@domain.com,Smartsheet,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Chrome 100.0.4896,ATTACKTARGET-LT,Windows 10,"Anomalous City, ZZ",NaN,66,3.0,59.0,9.988498017167945,176.65646,148.6943,2.391503529310825,2.9186485,0.9561689,2.2552148761572144,7980.2812,4797.942,Adobe Identity Management,2.2063756,5.506702,Mobile Apps and Desktop clients,0.2512242,46.533825,Edge 99.14477,1.2047056,8.593388,ATTACKTARGET-LT,0.40787715,26.196487,Windows 10,0.3829805,42.030685,_other,-0.0,0.0,4797.942,564.0504,DFP-azure-attacktarget@domain.com:2
85,2022-08-31 17:01:04.445938+00:00,attacktarget@domain.com,CallPlease,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Chrome 100.0.4896,ATTACKTARGET-LT,Windows 10,"Anomalous City, ZZ",NaN,67,3.0,60.0,10.047648911043536,182.64108,153.7592,2.400786755582722,2.8302739,0.9123929,2.2626797108730123,8261.891,4967.273,Adobe Identity Management,2.2187643,5.6280947,Mobile Apps and Desktop clients,0.24601592,47.178123,Edge 99.14477,1.2077494,8.700577,ATTACKTARGET-LT,0.40469146,26.5682,Windows 10,0.37533417,42.54439,_other,-0.0,0.0,4967.273,583.61816,DFP-azure-attacktarget@domain.com:2
86,2022-08-31 17:03:03.854501+00:00,attacktarget@domain.com,Salesforce,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Chrome 100.0.4896,ATTACKTARGET-LT,Windows 10,"Anomalous City, ZZ",NaN,68,3.0,61.0,10.106655625117675,188.7263,158.90923,2.4100665850759464,2.7432897,0.86930573,2.27011009169003,8548.3955,5139.548,Adobe Identity Management,2.2312348,5.7502885,Mobile Apps and Desktop clients,0.24092767,47.80757,Edge 99.14477,1.2108369,8.809306,ATTACKTARGET-LT,0.4015614,26.933416,Windows 10,0.36779028,43.051212,_other,-0.0,0.0,5139.548,603.51984,DFP-azure-attacktarget@domain.com:2
87,2022-08-31 17:07:25.123132+00:00,attacktarget@domain.com,Office 365 SharePoint Online,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Chrome 100.0.4896,ATTACKTARGET-LT,Windows 10,"Anomalous City, ZZ",NaN,69,3.0,62.0,10.165555334670177,194.91196,164.14426,2.4193413194011626,2.6577096,0.826914,2.2775148024593848,8839.79,5314.7627,Adobe Identity Management,2.2438312,5.873716,Mobile Apps and Desktop clients,0.23594135,48.42441,Edge 99.14477,1.2139649,8.919464,ATTACKTARGET-LT,0.39847046,27.294073,Windows 10,0.36035842,43.55051,_other,-0.0,0.0,5314.7627,623.7551,DFP-azure-attacktarget@domain.com:2
88,2022-08-31 17:07:37.656495+00:00,attacktarget@domain.com,Adobe Identity Management,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Edge 99.14477,ATTACKTARGET-LT,Windows 10,"New John, XR",NaN,70,3.0,62.0,10.257306437102201,200.97624,169.27657,2.41459041491144,2.7013779,0.8485449,2.267418409243868,8842.78,5316.561,Adobe Identity Management,0.66230464,9.62311,Mobile Apps and Desktop clients,0.23496157,48.545616,Edge 99.14477,0.8458327,4.0446625,ATTACKTARGET-LT,0.39968476,27.152388,Windows 10,0.3551489,43.900505,_other,-0.0,0.0,5316.561,624.43915,DFP-azure-attacktarget@domain.com:2
89,2022-08-31 17:11:41.344229+00:00,attacktarget@domain.com,Bipsync,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Chrome 100.0.4896,ATTACKTARGET-LT,Windows 10,"Anomalous City, ZZ",NaN,71,3.0,63.0,10.235355690291776,207.91083,175.14542,2.428457594001326,2.5749133,0.78590125,2.2831500594270797,9136.602,5493.235,Adobe Identity Management,2.2564006,5.996879,Mobile Apps and Desktop clients,0.23107274,49.026695,Edge 99.14477,1.2128974,8.88187,ATTACKTARGET-LT,0.3951451,27.682083,Windows 10,0.35273254,44.062843,_other,-0.0,0.0,5493.235,644.9796,DFP-azure-attacktarget@domain.com:2
90,2022-08-31 17:18:23.904913+00:00,attacktarget@domain.com,COINS Construction Cloud - Project and Productivity Apps,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Chrome 100.0.4896,ATTACKTARGET-LT,Windows 10,"Anomalous City, ZZ",NaN,72,3.0,64.0,10.294092632402915,214.40192,180.63895,2.4377171277419847,2.492157,0.74490833,2.2905473114952697,9437.776,5674.331,Adobe Identity Management,2.269352,6.1237855,Mobile Apps and Desktop clients,0.22627166,49.620617,Edge 99.14477,1.2160505,8.992909,ATTACKTARGET-LT,0.39208615,28.039005,Windows 10,0.34554997,44.545395,_other,-0.0,0.0,5674.331,665.89294,DFP-azure-attacktarget@domain.com:2
91,2022-08-31 17:42:17.648583+00:00,attacktarget@domain.com,Beatrust,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Chrome 100.0.4896,ATTACKTARGET-LT,Windows 10,"Anomalous City, ZZ",NaN,73,3.0,64.0,10.305142733144248,221.32933,186.50174,2.437545590419044,2.4936776,0.74566156,2.2887307959395615,9438.332,5674.665,Adobe Identity Management,2.2689466,6.119814,Mobile Apps and Desktop clients,0.22629438,49.617805,Edge 99.14477,1.2120261,8.851187,ATTACKTARGET-LT,0.3918034,28.071995,Windows 10,0.34523553,44.56652,_other,-0.0,0.0,5674.665,666.5711,DFP-azure-attacktarget@domain.com:2
92,2022-08-31 17:56:37.517518+00:00,attacktarget@domain.com,Air,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Chrome 100.0.4896,ATTACKTARGET-LT,Windows 10,"Anomalous City, ZZ",NaN,74,3.0,64.0,10.316108184768702,228.36751,192.45827,2.437346411809659,2.495444,0.74653655,2.2869976512466166,9438.861,5674.9834,Adobe Identity Management,2.2681766,6.112268,Mobile Apps and Desktop clients,0.22637272,49.608116,Edge 99.14477,1.2086482,8.73223,ATTACKTARGET-LT,0.39155814,28.100613,Windows 10,0.34505758,44.578472,_other,-0.0,0.0,5674.9834,667.25775,DFP-azure-attacktarget@domain.com:2
93,2022-08-31 18:32:49.908842+00:00,attacktarget@domain.com,Bipsync,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Chrome 100.0.4896,ATTACKTARGET-LT,Windows 10,"Anomalous City, ZZ",NaN,75,3.0,64.0,10.325832283468447,235.5249,198.5157,2.4370702961633515,2.497894,0.74775016,2.285311492584866,9439.377,5675.2935,Adobe Identity Management,2.2673342,6.1040144,Mobile Apps and Desktop clients,0.22650437,49.591827,Edge 99.14477,1.2052703,8.613274,ATTACKTARGET-LT,0.39120075,28.142313,Windows 10,0.3448861,44.589996,_other,-0.0,0.0,5675.2935,667.9554,DFP-azure-attacktarget@domain.com:2
94,2022-08-31 19:12:44.414436+00:00,attacktarget@domain.com,Adobe Identity Management,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Chrome 100.0.4896,ATTACKTARGET-LT,Windows 10,"Anomalous City, ZZ",NaN,76,3.0,64.0,10.40167311969169,242.30403,204.25299,2.439561111503864,2.475838,0.73682475,2.2796418195798176,9441.111,5676.3364,Adobe Identity Management,0.63095945,9.93025,Mobile Apps and Desktop clients,0.22576424,49.683388,Edge 99.14477,1.2071216,8.67847,ATTACKTARGET-LT,0.39380693,27.83822,Windows 10,0.34430712,44.62889,_other,-0.0,0.0,5676.3364,669.1206,DFP-azure-attacktarget@domain.com:2
95,2022-08-31 19:27:54.174517+00:00,attacktarget@domain.com,Palo Alto Networks - GlobalProtect,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Chrome 100.0.4896,ATTACKTARGET-LT,Windows 10,"Anomalous City, ZZ",NaN,77,3.0,65.0,10.392772152018706,249.81462,210.60933,2.445966034908229,2.4195714,0.7089534,2.2910202764442444,9745.983,5859.6553,Adobe Identity Management,2.279819,6.2263484,Mobile Apps and Desktop clients,0.22194673,50.155643,Edge 99.14477,1.2048743,8.599327,ATTACKTARGET-LT,0.387739,28.546236,Windows 10,0.3376966,45.07301,_other,-0.0,0.0,5859.6553,689.9527,DFP-azure-attacktarget@domain.com:2
96,2022-08-31 19:33:22.158318+00:00,attacktarget@domain.com,AWS Single-Account Access,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Chrome 100.0.4896,ATTACKTARGET-LT,Windows 10,"Anomalous City, ZZ",NaN,78,3.0,66.0,10.450510887629891,256.93268,216.63347,2.4551555525485096,2.3399723,0.6695244,2.2983557008017654,10056.9795,6046.6567,Adobe Identity Management,2.2932353,6.35781,Mobile Apps and Desktop clients,0.2173267,50.72717,Edge 99.14477,1.2079765,8.708573,ATTACKTARGET-LT,0.38469923,28.90092,Windows 10,0.33075592,45.539307,_other,-0.0,0.0,6046.6567,711.5771,DFP-azure-attacktarget@domain.com:2
97,2022-08-31 19:39:18.249989+00:00,attacktarget@domain.com,AWS Single-Account Access,NonInteractiveUserSignInLogs,Mobile Apps and Desktop clients,Chrome 100.0.4896,ATTACKTARGET-LT,Windows 10,"Anomalous City, ZZ",NaN,79,3.0,66.0,10.459456063743737,264.52713,223.0608,2.4547469200742564,2.3434837,0.6712637,2.2967333007834725,10057.492,6046.965,Adobe Identity Management,2.2919335,6.345054,Mobile Apps and Desktop clients,0.21750511,50.7051,Edge 99.14477,1.204559,8.588223,ATTACKTARGET-LT,0.38412905,28.967451,Windows 10,0.3305405,45.55378,_other,-0.0,0.0,6046.965,712.3174,DFP-azure-attacktarget@domain.com:2
