,timestamp,username,accessdevicebrowser,accessdeviceos,location,authdevicename,result,reason,logcount,locincrement,logcount_pred,logcount_loss,logcount_z_loss,locincrement_pred,locincrement_loss,locincrement_z_loss,result_pred,result_loss,result_z_loss,accessdevicebrowser_pred,accessdevicebrowser_loss,accessdevicebrowser_z_loss,accessdeviceos_pred,accessdeviceos_loss,accessdeviceos_z_loss,authdevicename_pred,authdevicename_loss,authdevicename_z_loss,reason_pred,reason_loss,reason_z_loss,max_abs_z,mean_abs_z,model_version
141,2022-08-31 05:54:57+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,126,3.0,8.429469938326784,771.1762,652.3029,2.008047975543683,2.4744098,1.3343782,False,0.8167357,6.253546,Internet Explorer,0.64696795,0.71796525,Mac OS X,0.2635588,11.571867,343 588 6771,1.1464634,23.955278,invalid_passcode,0.9157114,10.928942,652.3029,101.00927,DFP-duo-attacktarget:1
142,2022-08-31 05:57:59+00:00,attacktarget,NaN,NaN,NaN,343 588 6771,True,valid_passcode,127,3.0,8.611972843454133,781.938,661.4172,2.0104476932466437,2.4624524,1.3239585,False,0.57655555,3.022169,Internet Explorer,0.6465223,0.7648178,Mac OS X,0.2636123,11.570073,343 588 6771,0.3749087,14.1142845,invalid_passcode,1.8167431,34.614956,661.4172,103.83249,DFP-duo-attacktarget:1
143,2022-08-31 05:59:13+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,128,3.0,8.468509353155579,797.1157,674.2714,2.006563617759112,2.4818208,1.3408363,False,0.81833154,6.315178,Internet Explorer,0.64598775,0.82101333,Mac OS X,0.25912255,11.720641,343 588 6771,1.1550875,24.380802,invalid_passcode,0.9145481,10.987742,674.2714,104.26253,DFP-duo-attacktarget:1
144,2022-08-31 06:11:58+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,129,3.0,8.48808281092781,810.2456,685.3913,2.0058317658308904,2.4854786,1.3440237,False,0.81912696,6.3458967,Internet Explorer,0.645486,0.87376237,Mac OS X,0.25692636,11.794292,343 588 6771,1.1594073,24.593946,invalid_passcode,0.9139847,11.01622,685.3913,105.9085,DFP-duo-attacktarget:1
145,2022-08-31 06:21:18+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,130,3.0,8.507654249907262,823.4828,696.60205,2.005101173059342,2.4891331,1.3472083,False,0.81992775,6.3768234,Internet Explorer,0.64497286,0.9277083,Mac OS X,0.25475124,11.867237,343 588 6771,1.163729,24.807186,invalid_passcode,0.9134324,11.044136,696.60205,107.56749,DFP-duo-attacktarget:1
146,2022-08-31 06:22:21+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,131,3.0,8.52719464994768,836.82764,707.904,2.0043685787924845,2.4928002,1.3504038,False,0.8207418,6.4082603,Internet Explorer,0.64445275,0.98238736,Mac OS X,0.25260356,11.939261,343 588 6771,1.1680398,25.019888,invalid_passcode,0.9129013,11.070983,707.904,109.23931,DFP-duo-attacktarget:1
147,2022-08-31 06:25:08+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,132,3.0,8.546701235208989,850.28033,719.2973,2.00363223524568,2.496489,1.3536183,False,0.8215672,6.4401374,Internet Explorer,0.6439351,1.0368096,Mac OS X,0.25048035,12.010465,343 588 6771,1.1723418,25.232157,invalid_passcode,0.9123915,11.096752,719.2973,110.92389,DFP-duo-attacktarget:1
148,2022-08-31 06:25:41+00:00,attacktarget,NaN,NaN,NaN,343 588 6771,True,valid_passcode,133,3.0,8.730185273628653,861.56494,728.8544,2.0059846593998403,2.4847143,1.3433576,False,0.57284325,3.1655374,Internet Explorer,0.64353085,1.0793071,Mac OS X,0.25052413,12.008997,343 588 6771,0.36394587,14.655204,invalid_passcode,1.8564243,36.620697,728.8544,113.96107,DFP-duo-attacktarget:1
149,2022-08-31 06:31:20+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,134,3.0,8.585712386938829,877.50726,742.35614,2.0021597172925194,2.5038733,1.360053,False,0.82321906,6.503933,Internet Explorer,0.64290076,1.1455474,Mac OS X,0.24628107,12.151291,343 588 6771,1.1809713,25.657944,invalid_passcode,0.91139793,11.146973,742.35614,114.3317,DFP-duo-attacktarget:1
150,2022-08-31 06:33:20+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,135,3.0,8.605215439312769,891.2817,754.0219,2.0014232233986493,2.507571,1.363275,False,0.82404596,6.5358677,Internet Explorer,0.64238405,1.1998693,Mac OS X,0.24420477,12.220922,343 588 6771,1.1852975,25.871407,invalid_passcode,0.91091394,11.171436,754.0219,116.05496,DFP-duo-attacktarget:1
151,2022-08-31 06:37:02+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,136,3.0,8.62446311439972,905.16705,765.7816,2.000660888602892,2.511401,1.3666126,False,0.8248775,6.5679817,Internet Explorer,0.64186233,1.2547175,Mac OS X,0.2421355,12.290318,343 588 6771,1.1895677,26.082104,invalid_passcode,0.91042256,11.196274,765.7816,117.79139,DFP-duo-attacktarget:1
152,2022-08-31 06:38:19+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,137,3.0,8.643710032439376,919.1598,777.63226,1.9998983094931528,2.5152352,1.3699538,False,0.8257096,6.6001163,Internet Explorer,0.641341,1.3095282,Mac OS X,0.24008188,12.359187,343 588 6771,1.1938457,26.29319,invalid_passcode,0.90993917,11.220708,777.63226,119.54072,DFP-duo-attacktarget:1
153,2022-08-31 06:39:37+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,138,3.0,8.662957707526324,933.2598,789.5738,1.9991358995238624,2.5190716,1.3732967,False,0.8265421,6.6322675,Internet Explorer,0.64081985,1.3643138,Mac OS X,0.23804359,12.427543,343 588 6771,1.1981318,26.50467,invalid_passcode,0.9094646,11.244696,789.5738,121.30295,DFP-duo-attacktarget:1
154,2022-08-31 06:39:49+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,139,3.0,8.682205634962372,947.46704,801.6061,1.99837353653803,2.5229108,1.3766423,False,0.8273754,6.6644506,Internet Explorer,0.64029914,1.4190556,Mac OS X,0.23602071,12.495382,343 588 6771,1.2024261,26.716555,invalid_passcode,0.90899813,11.268273,801.6061,123.07807,DFP-duo-attacktarget:1
155,2022-08-31 06:47:08+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,140,3.0,8.701452805351126,961.7818,813.72943,1.9976112205356555,2.5267527,1.3799902,False,0.82820904,6.6966453,Internet Explorer,0.6397788,1.4737597,Mac OS X,0.23401299,12.562713,343 588 6771,1.2067281,26.928822,invalid_passcode,0.9085402,11.291421,813.72943,124.86612,DFP-duo-attacktarget:1
156,2022-08-31 06:51:24+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,141,3.0,8.720700985136272,976.20374,825.94354,1.9968487353928324,2.5305977,1.3833407,False,0.8290433,6.728865,Internet Explorer,0.63925856,1.5284513,Mac OS X,0.23202051,12.629533,343 588 6771,1.2110381,27.141483,invalid_passcode,0.9080904,11.314156,825.94354,126.66706,DFP-duo-attacktarget:1
157,2022-08-31 06:51:43+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,142,3.0,8.739948155525026,990.73315,838.2487,1.9960862878367756,2.5344462,1.3866943,False,0.8298781,6.7611036,Internet Explorer,0.6387389,1.5830865,Mac OS X,0.23004308,12.6958475,343 588 6771,1.2153561,27.35454,invalid_passcode,0.90764886,11.336474,838.2487,128.48093,DFP-duo-attacktarget:1
158,2022-08-31 06:53:37+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,143,3.0,8.75919532591378,1005.3697,850.6446,1.9953239812310928,2.5382967,1.3900497,False,0.8307135,6.7933674,Internet Explorer,0.63821936,1.637703,Mac OS X,0.22808072,12.761657,343 588 6771,1.2196817,27.567972,invalid_passcode,0.9072155,11.35838,850.6446,130.30768,DFP-duo-attacktarget:1
159,2022-08-31 06:56:36+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,144,3.0,8.778477320478032,1020.1131,863.131,1.9945536780408621,2.5421906,1.3934427,False,0.83155584,6.825898,Internet Explorer,0.6377075,1.6915172,Mac OS X,0.22613552,12.826891,343 588 6771,1.2240195,27.782005,invalid_passcode,0.90678805,11.379985,863.131,132.14726,DFP-duo-attacktarget:1
160,2022-08-31 07:00:33+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,145,3.0,8.797799186199741,1034.9633,875.7078,1.9937740157458026,2.5461345,1.3968796,False,0.8324062,6.8587394,Internet Explorer,0.63720477,1.7443666,Mac OS X,0.22420806,12.89153,343 588 6771,1.2283703,27.996677,invalid_passcode,0.90636593,11.401321,875.7078,133.99963,DFP-duo-attacktarget:1
161,2022-08-31 07:03:49+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,146,3.0,8.817121051921449,1049.9208,888.37555,1.9929944756077336,2.5500813,1.4003189,False,0.8332574,6.891611,Internet Explorer,0.6367024,1.7971784,Mac OS X,0.22229518,12.955681,343 588 6771,1.2327287,28.211727,invalid_passcode,0.90595186,11.422252,888.37555,135.86491,DFP-duo-attacktarget:1
162,2022-08-31 07:09:33+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,147,3.0,8.836442917643158,1064.9856,901.13416,1.9922148415027487,2.5540314,1.4037609,False,0.83410895,6.9244986,Internet Explorer,0.63620055,1.84994,Mac OS X,0.22039692,13.01934,343 588 6771,1.2370954,28.427183,invalid_passcode,0.90554595,11.442769,901.13416,137.7431,DFP-duo-attacktarget:1
163,2022-08-31 07:12:46+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,148,3.0,8.855765288063061,1080.1577,913.98364,1.9914352167944553,2.5579844,1.4072056,False,0.83496124,6.9574137,Internet Explorer,0.6356988,1.902689,Mac OS X,0.21851316,13.082514,343 588 6771,1.2414696,28.643017,invalid_passcode,0.905148,11.462882,913.98364,139.6342,DFP-duo-attacktarget:1
164,2022-08-31 07:22:11+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,149,3.0,8.875087910832061,1095.4369,926.92377,1.9906556108795455,2.5619407,1.4106532,False,0.8358141,6.990352,Internet Explorer,0.63519734,1.9554068,Mac OS X,0.21664378,13.145205,343 588 6771,1.2458518,28.859236,invalid_passcode,0.9047579,11.482601,926.92377,141.53818,DFP-duo-attacktarget:1
165,2022-08-31 07:22:13+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,150,3.0,8.894409019506476,1110.8237,939.9551,1.9898759579811773,2.5658998,1.4141033,False,0.8366675,7.0233088,Internet Explorer,0.6346961,2.0080996,Mac OS X,0.2147888,13.207414,343 588 6771,1.2502413,29.07582,invalid_passcode,0.90437573,11.501919,939.9551,143.45511,DFP-duo-attacktarget:1
166,2022-08-31 07:25:54+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,151,3.0,8.913701108034642,1126.318,953.0774,1.9890995281480264,2.5698462,1.4175421,False,0.8375264,7.0564795,Internet Explorer,0.63418937,2.061375,Mac OS X,0.21294858,13.269128,343 588 6771,1.254678,29.294737,invalid_passcode,0.90400755,11.520529,953.0774,145.38531,DFP-duo-attacktarget:1
167,2022-08-31 07:26:12+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,152,3.0,8.93298814958085,1141.9202,966.2911,1.9883235023726142,2.5737932,1.4209815,False,0.8383864,7.0896935,Internet Explorer,0.633682,2.114713,Mac OS X,0.21112262,13.330361,343 588 6771,1.2591289,29.51435,invalid_passcode,0.90364796,11.538706,966.2911,147.32857,DFP-duo-attacktarget:1
168,2022-08-31 07:26:15+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,153,3.0,8.952275443476159,1157.6294,979.59546,1.9875475611674263,2.5777428,1.4244232,False,0.8392472,7.122938,Internet Explorer,0.633175,2.1680136,Mac OS X,0.20931083,13.391122,343 588 6771,1.2635876,29.734346,invalid_passcode,0.90329623,11.556484,979.59546,149.2847,DFP-duo-attacktarget:1
169,2022-08-31 07:27:59+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,154,3.0,8.97157964476102,1173.4456,992.9904,1.9867781412662058,2.5816622,1.4278386,False,0.8401035,7.1560073,Internet Explorer,0.6326807,2.2199793,Mac OS X,0.20751512,13.451343,343 588 6771,1.2680428,29.954174,invalid_passcode,0.90295994,11.5734825,992.9904,151.25333,DFP-duo-attacktarget:1
170,2022-08-31 07:28:34+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,155,3.0,8.990986552128692,1189.3673,1006.47473,1.9860200913618158,2.5855265,1.431206,False,0.8409589,7.189042,Internet Explorer,0.63219583,2.270955,Mac OS X,0.20572492,13.511378,343 588 6771,1.2724602,30.172134,invalid_passcode,0.9026482,11.589239,1006.47473,153.2341,DFP-duo-attacktarget:1
171,2022-08-31 07:31:10+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,156,3.0,9.010394721241854,1205.3964,1020.05,1.9852618629202854,2.589395,1.4345771,False,0.8418144,7.2220817,Internet Explorer,0.6317114,2.3218806,Mac OS X,0.20394862,13.570949,343 588 6771,1.276885,30.390461,invalid_passcode,0.902344,11.604616,1020.05,155.22781,DFP-duo-attacktarget:1
172,2022-08-31 07:33:26+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,157,3.0,9.029803142704113,1221.5332,1033.7164,1.984503634478755,2.593266,1.4379503,False,0.8426708,7.2551556,Internet Explorer,0.63122714,2.3727937,Mac OS X,0.20218611,13.630056,343 588 6771,1.2813175,30.609163,invalid_passcode,0.9020476,11.619599,1033.7164,157.23445,DFP-duo-attacktarget:1
173,2022-08-31 07:35:43+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,158,3.0,9.049210302420883,1237.7769,1047.4735,1.9837455375909068,2.5971391,1.4413253,False,0.84352756,7.288244,Internet Explorer,0.63074315,2.4236755,Mac OS X,0.20043735,13.688702,343 588 6771,1.2857578,30.828255,invalid_passcode,0.9017583,11.63422,1047.4735,159.254,DFP-duo-attacktarget:1
174,2022-08-31 07:37:31+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,159,3.0,9.068618723883143,1254.1277,1061.3212,1.982987365529526,2.6010158,1.4447035,False,0.8443849,7.3213544,Internet Explorer,0.6302595,2.4745197,Mac OS X,0.19870225,13.74689,343 588 6771,1.2902052,31.047699,invalid_passcode,0.9014771,11.648435,1061.3212,161.28642,DFP-duo-attacktarget:1
175,2022-08-31 07:39:03+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,160,3.0,9.088025883599913,1270.5859,1075.2599,1.9822291652780704,2.6048954,1.4480841,False,0.8452428,7.354486,Internet Explorer,0.62977606,2.525345,Mac OS X,0.19698088,13.804618,343 588 6771,1.2946603,31.267519,invalid_passcode,0.90120304,11.662288,1075.2599,163.33174,DFP-duo-attacktarget:1
176,2022-08-31 07:42:04+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,161,3.0,9.10743354801488,1287.1516,1089.2897,1.9814711341670634,2.6087773,1.4514669,False,0.8461013,7.3876405,Internet Explorer,0.62929296,2.5761328,Mac OS X,0.19527291,13.861896,343 588 6771,1.2991229,31.487709,invalid_passcode,0.9009365,11.67576,1089.2897,165.39006,DFP-duo-attacktarget:1
177,2022-08-31 07:42:04+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,162,3.0,9.126854334582932,1303.8245,1103.41,1.9807164482782647,2.6126444,1.4548367,False,0.8469652,7.421005,Internet Explorer,0.62880826,2.6270897,Mac OS X,0.19357812,13.918733,343 588 6771,1.303582,31.707724,invalid_passcode,0.9006751,11.6889715,1103.41,167.46121,DFP-duo-attacktarget:1
178,2022-08-31 07:47:26+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,163,3.0,9.146336441981754,1320.6034,1117.6204,1.9799793529961325,2.6164246,1.4581307,False,0.8478526,7.4552755,Internet Explorer,0.6283155,2.6788926,Mac OS X,0.19189513,13.975173,343 588 6771,1.3079947,31.925455,invalid_passcode,0.90041053,11.702346,1117.6204,169.5451,DFP-duo-attacktarget:1
179,2022-08-31 07:57:53+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,164,3.0,9.165818801729674,1337.4896,1131.9216,1.9792423516809161,2.6202068,1.4614266,False,0.8487405,7.4895673,Internet Explorer,0.6278229,2.7306828,Mac OS X,0.19022545,14.031167,343 588 6771,1.3124146,32.14354,invalid_passcode,0.9001531,11.715358,1131.9216,171.64192,DFP-duo-attacktarget:1
180,2022-08-31 07:58:44+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,165,3.0,9.185301666175791,1354.4828,1146.3134,1.9785052470020925,2.6239924,1.4647255,False,0.8496289,7.5238776,Internet Explorer,0.6273308,2.7824168,Mac OS X,0.18856907,14.086716,343 588 6771,1.3168421,32.361996,invalid_passcode,0.8999033,11.727984,1146.3134,173.7516,DFP-duo-attacktarget:1
181,2022-08-31 07:59:59+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,166,3.0,9.204795129284015,1371.5833,1160.7959,1.977768367843867,2.6277795,1.4680256,False,0.8505194,7.558268,Internet Explorer,0.6268362,2.834414,Mac OS X,0.18692598,14.141818,343 588 6771,1.3212805,32.580994,invalid_passcode,0.8996615,11.740208,1160.7959,175.87425,DFP-duo-attacktarget:1
182,2022-08-31 08:00:31+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,167,3.0,9.224313574952923,1388.791,1175.3695,1.97703212766067,2.631566,1.4713252,False,0.8514131,7.5927806,Internet Explorer,0.626336,2.887,Mac OS X,0.1852967,14.196457,343 588 6771,1.325735,32.800785,invalid_passcode,0.89942795,11.752011,1175.3695,178.00998,DFP-duo-attacktarget:1
183,2022-08-31 08:04:26+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,168,3.0,9.243832525320027,1406.1055,1190.0333,1.976296000237772,2.6353548,1.4746267,False,0.8523074,7.627319,Internet Explorer,0.62583625,2.939536,Mac OS X,0.18368036,14.250663,343 588 6771,1.3301967,33.020935,invalid_passcode,0.89920187,11.763439,1190.0333,180.15855,DFP-duo-attacktarget:1
184,2022-08-31 08:05:30+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,169,3.0,9.263351223338033,1423.5276,1204.7883,1.975559506343902,2.6391482,1.4779323,False,0.8532022,7.6618776,Internet Explorer,0.6253367,2.9920535,Mac OS X,0.18207689,14.304438,343 588 6771,1.3346654,33.241425,invalid_passcode,0.8989829,11.774508,1204.7883,182.3201,DFP-duo-attacktarget:1
185,2022-08-31 08:06:37+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,170,3.0,9.282869164308744,1441.0565,1219.6338,1.9748233883176958,2.6429424,1.4812386,False,0.85409755,7.6964545,Internet Explorer,0.62483734,3.0445518,Mac OS X,0.18048608,14.357786,343 588 6771,1.3391415,33.46228,invalid_passcode,0.8987711,11.7852125,1219.6338,184.49448,DFP-duo-attacktarget:1
186,2022-08-31 08:08:42+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,171,3.0,9.30238786232675,1458.6931,1234.5706,1.974087119944424,2.64674,1.4845479,False,0.8549936,7.7310596,Internet Explorer,0.6243384,3.0970063,Mac OS X,0.17890808,14.410706,343 588 6771,1.3436248,33.683495,invalid_passcode,0.8985663,11.795565,1234.5706,186.68185,DFP-duo-attacktarget:1
187,2022-08-31 08:11:52+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,172,3.0,9.321906560344758,1476.4369,1249.5979,1.9733507951910028,2.6505406,1.4878597,False,0.8558902,7.7656875,Internet Explorer,0.62383986,3.1494172,Mac OS X,0.17734267,14.463203,343 588 6771,1.3481147,33.905033,invalid_passcode,0.8983684,11.805567,1249.5979,188.88213,DFP-duo-attacktarget:1
188,2022-08-31 08:12:51+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,173,3.0,9.341425006013665,1494.2877,1264.7161,1.9726146489747216,2.6543431,1.4911733,False,0.85678726,7.800331,Internet Explorer,0.6233413,3.2018278,Mac OS X,0.1757898,14.51528,343 588 6771,1.3526123,34.126945,invalid_passcode,0.89817756,11.815214,1264.7161,191.09528,DFP-duo-attacktarget:1
189,2022-08-31 08:17:11+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,174,3.0,9.360943199333475,1512.246,1279.9252,1.971878427584908,2.6581483,1.4944891,False,0.85768515,7.835007,Internet Explorer,0.6228432,3.2541947,Mac OS X,0.17424943,14.566938,343 588 6771,1.3571166,34.349194,invalid_passcode,0.8979937,11.824509,1279.9252,193.32135,DFP-duo-attacktarget:1
190,2022-08-31 08:21:13+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,175,3.0,9.38046088795509,1530.3114,1295.225,1.9711420840381033,2.6619575,1.4978085,False,0.8585837,7.869709,Internet Explorer,0.62234545,3.3065238,Mac OS X,0.17272124,14.618187,343 588 6771,1.361628,34.571796,invalid_passcode,0.8978168,11.83345,1295.225,195.56035,DFP-duo-attacktarget:1
191,2022-08-31 08:29:41+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,176,3.0,9.399979333623998,1548.4843,1310.6158,1.9704057968714483,2.6657686,1.5011295,False,0.8594826,7.904424,Internet Explorer,0.62184787,3.3588343,Mac OS X,0.17120546,14.66902,343 588 6771,1.3661466,34.794746,invalid_passcode,0.89764696,11.842034,1310.6158,197.81232,DFP-duo-attacktarget:1
192,2022-08-31 08:31:05+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,177,3.0,9.419497526943807,1566.764,1326.0973,1.969669537894868,2.6695826,1.5044531,False,0.8603822,7.939167,Internet Explorer,0.6213506,3.4111135,Mac OS X,0.16970189,14.719444,343 588 6771,1.3706719,35.018032,invalid_passcode,0.89748394,11.850274,1326.0973,200.07712,DFP-duo-attacktarget:1
193,2022-08-31 08:32:41+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,178,3.0,9.439016477310911,1585.1519,1341.6702,1.9689333071083628,2.6733992,1.5077789,False,0.8612823,7.9739285,Internet Explorer,0.62085354,3.4633675,Mac OS X,0.16821045,14.769461,343 588 6771,1.3752043,35.24167,invalid_passcode,0.8973273,11.8581915,1341.6702,202.35493,DFP-duo-attacktarget:1
194,2022-08-31 08:34:14+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,179,3.0,9.458547540434711,1603.6459,1357.333,1.9681967662310347,2.67722,1.5111084,False,0.86218685,8.0088625,Internet Explorer,0.6203611,3.515139,Mac OS X,0.166731,14.819075,343 588 6771,1.3797348,35.465206,invalid_passcode,0.89717877,11.8657,1357.333,204.64545,DFP-duo-attacktarget:1
195,2022-08-31 08:36:09+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,180,3.0,9.478080874700389,1622.2476,1373.087,1.9674600374198747,2.6810446,1.514441,False,0.8630927,8.043847,Internet Explorer,0.61986977,3.5667915,Mac OS X,0.16526352,14.868288,343 588 6771,1.3842703,35.688995,invalid_passcode,0.89703715,11.872858,1373.087,206.94891,DFP-duo-attacktarget:1
196,2022-08-31 08:36:34+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,181,3.0,9.497613704267874,1640.9564,1388.9319,1.9667231770550324,2.6848724,1.5177766,False,0.86399925,8.078856,Internet Explorer,0.61937857,3.6184316,Mac OS X,0.16380784,14.917106,343 588 6771,1.3888127,35.913124,invalid_passcode,0.8969024,11.87967,1388.9319,209.26527,DFP-duo-attacktarget:1
197,2022-08-31 08:41:15+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,182,3.0,9.51714729088265,1659.7723,1404.8673,1.9659865704008632,2.6887019,1.5211136,False,0.86490625,8.113885,Internet Explorer,0.6188876,3.6700463,Mac OS X,0.16236404,14.965525,343 588 6771,1.393362,36.137596,invalid_passcode,0.8967741,11.886153,1404.8673,211.59453,DFP-duo-attacktarget:1
198,2022-08-31 08:42:53+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,183,3.0,9.536680372799232,1678.696,1420.894,1.965249850986395,2.6925344,1.5244534,False,0.865814,8.148941,Internet Explorer,0.6183971,3.7216113,Mac OS X,0.16093203,15.013549,343 588 6771,1.3979185,36.362415,invalid_passcode,0.8966526,11.892297,1420.894,213.93675,DFP-duo-attacktarget:1
199,2022-08-31 08:43:41+00:00,attacktarget,Safari,Windows,"Anomalous City, Anomaloustate, Latvia",NaN,False,invalid_passcode,184,3.0,9.556214211763107,1697.7264,1437.0111,1.9645132067454594,2.69637,1.5277957,False,0.8667223,8.18402,Internet Explorer,0.6179067,3.7731698,Mac OS X,0.1595116,15.061184,343 588 6771,1.4024814,36.58756,invalid_passcode,0.89653754,11.898111,1437.0111,216.29185,DFP-duo-attacktarget:1
200,2022-08-31 08:45:17+00:00,attacktarget,NaN,NaN,NaN,343 588 6771,True,valid_passcode,185,3.0,9.744611487117282,1713.5605,1450.4213,1.9653905570463457,2.6918025,1.5238155,False,0.5398315,4.440445,Internet Explorer,0.6172556,3.8416157,Mac OS X,0.15895642,15.0798025,343 588 6771,0.27809235,18.891335,invalid_passcode,2.2131064,54.64969,1450.4213,221.264,DFP-duo-attacktarget:1
